facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"tx-hhsc-assisted-living:106733","FRANKLIN PARK TERAVISTA ASSISTED LIVING","106733","assisted_living","Assisted Living","WILLIAMSON","4155 TERAVISTA CLUB DRIVE","ROUND ROCK","TX","78665","(512) 388-6076","(512) 388-6087","88","","","","","","","","true","30.5678","-97.6684","21.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104858","UNIVERSITY VILLAGE MEMORY CARE","104858","assisted_living","Assisted Living","WILLIAMSON","4701 CAMPUS VILLAGE DRIVE","ROUND ROCK","TX","78665","(512) 248-2222","(512) 248-2234","74","","","","","","","","true","30.5672","-97.6618","21.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105977","NEW HAVEN ASSISTED LIVING AND MEMORY CARE OF KYLE, LLC","105977","assisted_living","Assisted Living","HAYS","107 CREEKSIDE TRAIL - BUILDING B","KYLE","TX","78640","(888) 774-2836","","16","","","","","","","","true","29.9743","-97.8578","21.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105976","NEW HAVEN ASSISTED LIVING AND MEMORY CARE OF KYLE, LLC","105976","assisted_living","Assisted Living","HAYS","107 CREEKSIDE TRAIL - BUILDING A","KYLE","TX","78640","(888) 774-2836","","16","","","","","","","","true","29.9743","-97.8578","21.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110102","MENTIS NEURO AUSTIN, LLC","110102","assisted_living","Assisted Living","WILLIAMSON","5150 N. AW GRIMES BLVD","ROUND ROCK","TX","78665","(512) 982-9929","(512) 218-3984","16","","","","","","","","true","30.5744","-97.6527","21.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000575","MENTIS NEURO HEALTH","000575","assisted_living","Assisted Living","HAYS","3035 HWY 290 W","DRIPPING SPRINGS","TX","78620","(512) 894-0701","(512) 858-5104","16","","","","","","","","true","30.2038","-98.1361","23.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000573","MENTIS NEURO HEALTH","000573","assisted_living","Assisted Living","HAYS","3035 HWY 290 W","DRIPPING SPRINGS","TX","78620","(512) 923-0940","(512) 858-5104","16","","","","","","","","true","30.2038","-98.1361","23.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106837","RIVA RIDGE ASSISTED LIVING","106837","assisted_living","Assisted Living","WILLIAMSON","807 RIVA RIDGE DR","LEANDER","TX","78641","(512) 259-1330","(512) 988-5024","16","","","","","","","","true","30.6153","-97.8524","24.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103482","RIVA RIDGE MEMORY CARE CENTER","103482","assisted_living","Assisted Living","WILLIAMSON","801 RIVA RIDGE DR","LEANDER","TX","78641","(512) 259-1330","(512) 986-5024","12","","","","","","","","true","30.6161","-97.8529","25","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110558","GRAND LIVING AT GEORGETOWN","110558","assisted_living","Assisted Living","WILLIAMSON","1330 UNIVERSITY AVENUE","GEORGETOWN","TX","78628","","","0","","","","","","","","true","30.6336","-97.7059","25.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110557","GRAND LIVING AT GEORGETOWN","110557","assisted_living","Assisted Living","WILLIAMSON","1330 UNIVERSITY AVENUE","GEORGETOWN","TX","78628","(512) 649-1339","(512) 649-1339","184","","","","","","","","true","30.6336","-97.7059","25.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000329","BROOKDALE GEORGETOWN","000329","assisted_living","Assisted Living","WILLIAMSON","2600 E UNIVERSITY AVE","GEORGETOWN","TX","78626","(512) 863-7700","(512) 819-9498","54","","","","","","","","true","30.637","-97.6484","26.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000435","RESCARE PREMIER SIERRA VERDE","000435","assisted_living","Assisted Living","CALDWELL","2385 FM 1984 AT REEDVILLE","MAXWELL","TX","78656","(512) 357-6033","(512) 357-2902","8","","","","","","","","true","29.8923","-97.8185","26.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100336","ARGENT COURT","100336","assisted_living","Assisted Living","BASTROP","508 OLD AUSTIN HWY","BASTROP","TX","78602","(512) 321-9500","(512) 321-9508","68","","","","","","","","true","30.1104","-97.3361","26.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103391","GARDEN GATE ASSISTED LIVING OF LOCKHART, LLC","103391","assisted_living","Assisted Living","CALDWELL","1017 BOIS D'ARC ST","LOCKHART","TX","78644","(512) 620-0900","(512) 620-0904","16","","","","","","","","true","29.885","-97.686","26.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103585","SODALIS ELDER LIVING SAN MARCOS I","103585","assisted_living","Assisted Living","HAYS","1001 CREPE MYRTLE DR","SAN MARCOS","TX","78666","(830) 624-1044","(830) 629-4884","16","","","","","","","","true","29.9003","-97.9044","27.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000974","WIMBERLEY LIFE CARE","000974","assisted_living","Assisted Living","HAYS","845 E SUMMIT DR","WIMBERLEY","TX","78676","(512) 847-5676","(512) 847-6577","10","","","","","","","","true","30.0203","-98.1022","27.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000763","RESCARE PREMIER ROCA VISTA","000763","assisted_living","Assisted Living","CALDWELL","320 MILL RD","MAXWELL","TX","78656","(512) 357-6022","(512) 357-2523","8","","","","","","","","true","29.8775","-97.8478","27.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110423","SYMPHONY OF WIMBERLEY ASSISTED LIVING","110423","assisted_living","Assisted Living","HAYS","501 FM 3237","WIMBERLEY","TX","78676","(512) 243-5852","(512) 261-3893","16","","","","","","","","true","29.9988","-98.0874","27.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110460","SYMPHONY OF WIMBERLEY LLC","110460","assisted_living","Assisted Living","HAYS","501 FM3237","WIMBERLEY","TX","78676","(512) 243-5852","","16","","","","","","","","true","29.9988","-98.0874","27.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106160","BADER HOUSE OF GEORGETOWN","106160","assisted_living","Assisted Living","WILLIAMSON","3600 WILLIAMS DRIVE","GEORGETOWN","TX","78628","(512) 789-6516","(512) 688-5145","50","","","","","","","","true","30.6678","-97.6974","27.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000767","GOLDEN AGE HOME PERSONAL CARE","000767","assisted_living","Assisted Living","CALDWELL","1505 S MAIN ST","LOCKHART","TX","78644","(512) 398-2421","(512) 398-5591","44","","","","","","","","true","29.8657","-97.6705","28.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110314","ALEXIS POINTE","110314","assisted_living","Assisted Living","HAYS","14390 RANCH ROAD 12","WIMBERLEY","TX","78676","(512) 847-2250","","96","","","","","","","","true","30.0016","-98.1016","28.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104746","THE WESLEYAN AT ESTRELLA ASSISTED LIVING","104746","assisted_living","Assisted Living","WILLIAMSON","109 ESTRELLA CROSSING","GEORGETOWN","TX","78628","(512) 943-9804","(512) 943-9808","104","","","","","","","","true","30.6771","-97.7069","28.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:050254","BROOKDALE SAN MARCOS NORTH","050254","assisted_living","Assisted Living","HAYS","1720 OLD RANCH RD 12","SAN MARCOS","TX","78666","(512) 392-7200","(512) 396-3652","65","","","","","","","","true","29.8975","-97.9653","28.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:050255","BROOKDALE SAN MARCOS NORTH","050255","assisted_living","Assisted Living","HAYS","1720 OLD RANCH RD 12","SAN MARCOS","TX","78666","(512) 392-7200","(512) 396-3652","12","","","","","","","","true","29.8975","-97.9653","28.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:107134","NEW HAVEN ASSISTED LIVING OF BASTROP","107134","assisted_living","Assisted Living","BASTROP","2604 STATE HIGHWAY 71 E. BUILDING B","BASTROP","TX","78602","(512) 428-8488","","16","","","","","","","","true","30.1054","-97.2958","29","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:107132","NEW HAVEN ASSISTED LIVING OF BASTROP","107132","assisted_living","Assisted Living","BASTROP","2604 STATE HIGHWAY 71 E. BUILDING A","BASTROP","TX","78602","(512) 428-8488","(801) 606-2793","16","","","","","","","","true","30.1054","-97.2958","29","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110418","PLATINUM RESORT ASSISTED LIVING AND MEMORY CARE","110418","assisted_living","Assisted Living","WILLIAMSON","208 MESA DR","GEORGETOWN","TX","78628","(512) 580-8037","","16","","","","","","","","true","30.687","-97.6982","29.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104086","SMITHHOUSE","104086","assisted_living","Assisted Living","HAYS","119 SMITH LN","SAN MARCOS","TX","78666","(512) 878-8755","(512) 878-0391","8","","","","","","","","true","29.876","-97.9272","29.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000635","RESCARE PREMIER TOWN","000635","assisted_living","Assisted Living","HAYS","618 W HUTCHISON","SAN MARCOS","TX","78666","(512) 396-1305","(512) 396-1707","8","","","","","","","","true","29.8812","-97.9492","29.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105556","LEGACY AT GEORGETOWN","105556","assisted_living","Assisted Living","WILLIAMSON","4907 WILLIAMS DRIVE","GEORGETOWN","TX","78633","(512) 686-1694","","156","","","","","","","","true","30.6946","-97.7323","29.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105653","SEDRO TRAIL ASSISTED LIVING AND MEMORY CARE","105653","assisted_living","Assisted Living","WILLIAMSON","292 SEDRO TRL","GEORGETOWN","TX","78633","(512) 943-4837","","12","","","","","","","","true","30.6959","-97.7236","29.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101695","SPJST ASSISTED LIVING FACILITY","101695","assisted_living","Assisted Living","WILLIAMSON","505 E LAKE DR","TAYLOR","TX","76574","(512) 352-6940","(512) 352-6947","64","","","","","","","","true","30.5849","-97.4065","29.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106705","THE DELANEY AT GEORGETOWN VILLAGE","106705","assisted_living","Assisted Living","WILLIAMSON","359 VILLAGE COMMONS BOULEVARD","GEORGETOWN","TX","78633","(512) 819-9500","(844) 789-0917","97","","","","","","","","true","30.6959","-97.7111","29.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104055","TIFFIN HOUSE LLC","104055","assisted_living","Assisted Living","WILLIAMSON","84 WOODCREST RD","GEORGETOWN","TX","78633","(512) 718-4280","(512) 869-7762","16","","","","","","","","true","30.7065","-97.7754","30.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105479","TIFFIN HOUSE II","105479","assisted_living","Assisted Living","WILLIAMSON","90 WOODCREST RD","GEORGETOWN","TX","78633","(512) 818-7697","(512) 869-7762","16","","","","","","","","true","30.7071","-97.7757","30.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104046","GEORGETOWN LIVING","104046","assisted_living","Assisted Living","WILLIAMSON","2700 SHELL RD","GEORGETOWN","TX","78628","(512) 863-9888","(512) 863-8222","16","","","","","","","","true","30.7073","-97.6855","30.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104973","GEORGETOWN LIVING II","104973","assisted_living","Assisted Living","WILLIAMSON","2700 SHELL RD","GEORGETOWN","TX","78628","(512) 843-0117","(512) 863-8222","16","","","","","","","","true","30.7073","-97.6855","30.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110422","SAGE SPRING SENIOR LIVING","110422","assisted_living","Assisted Living","HAYS","802 LEAH AVENUE","SAN MARCOS","TX","78666","(512) 270-8668","","106","","","","","","","","true","29.8573","-97.9459","30.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000743","BROOKDALE SAN MARCOS SOUTH","000743","assisted_living","Assisted Living","HAYS","1401 WONDER WORLD DR","SAN MARCOS","TX","78666","(512) 396-8271","(512) 396-8273","90","","","","","","","","true","29.8504","-97.9439","31.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000924","BROOKDALE SAN MARCOS SOUTH","000924","assisted_living","Assisted Living","HAYS","1401 WONDER WORLD DR","SAN MARCOS","TX","78666","(512) 396-8271","(512) 396-8273","60","","","","","","","","true","29.8504","-97.9439","31.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101807","LIVEOAK LIVING COMMUNITY","101807","assisted_living","Assisted Living","CALDWELL","7343 FM 621","MARTINDALE","TX","78655","(512) 357-1510","(512) 357-0264","16","","","","","","","","true","29.812","-97.8566","32.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103423","ROCKY HOLLOW CABINS","103423","assisted_living","Assisted Living","WILLIAMSON","1650 CR 245","GEORGETOWN","TX","78633","(512) 868-7885","(254) 793-2554","16","","","","","","","","true","30.7454","-97.7753","33.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106641","ROCKY HOLLOW LAKE HOUSE","106641","assisted_living","Assisted Living","WILLIAMSON","1650 COUNTY ROAD 245","GEORGETOWN","TX","78633","(254) 793-2311","","16","","","","","","","","true","30.7454","-97.7753","33.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:102467","ROCKY HOLLOW LODGE","102467","assisted_living","Assisted Living","WILLIAMSON","1650 CR 245","GEORGETOWN","TX","78633","(512) 868-7885","(254) 793-2554","16","","","","","","","","true","30.7454","-97.7753","33.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110298","WILLOBELL ASSISTED LIVING, LLC","110298","assisted_living","Assisted Living","WILLIAMSON","800 N. COMMERCE STREET","GRANGER","TX","76530","(254) 527-3371","(254) 527-3173","40","","","","","","","","true","30.7245","-97.4413","36.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101238","GATEWAY GARDENS","101238","assisted_living","Assisted Living","BURNET","605 GATEWAY CENTRAL","MARBLE FALLS","TX","78654","(830) 693-1903","(830) 693-1990","52","","","","","","","","true","30.5602","-98.2739","37.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000875","GATEWAY VILLA","000875","assisted_living","Assisted Living","BURNET","601 STEVE HAWKINS PKWY","MARBLE FALLS","TX","78654","(830) 693-1800","(830) 693-2564","32","","","","","","","","true","30.5607","-98.2746","37.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105513","ARBOR HOUSE OF MARBLE FALLS","105513","assisted_living","Assisted Living","BURNET","1801 KING ROAD","MARBLE FALLS","TX","78654","(830) 613-3260","","52","","","","","","","","true","30.5855","-98.2636","38","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100058","800 CLAREMONT","100058","assisted_living","Assisted Living","BURNET","800 CLAREMONT","MARBLE FALLS","TX","78654","(830) 693-6446","(830) 693-8249","35","","","","","","","","true","30.5842","-98.2684","38.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000738","RESCARE PREMIER TANGRAM BEHAVIORAL PROGRAM NORTH CAMPUS","000738","assisted_living","Assisted Living","GUADALUPE","500 TANGRAM RANCH RD","SEGUIN","TX","78155","(830) 372-4774","(830) 372-0638","16","","","","","","","","true","29.7089","-97.9004","39.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030104","RESCARE PREMIER LOMA LINDA","030104","assisted_living","Assisted Living","GUADALUPE","301 TANGRAM RANCH RD","SEGUIN","TX","78155","(830) 372-4380","(830) 372-1822","6","","","","","","","","true","29.7069","-97.8991","39.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000554","HACIENDA ASSISTED LIVING CYPRESS HILL","000554","assisted_living","Assisted Living","GUADALUPE","3015 OLD LEHMANN RD","SEGUIN","TX","78155","(830) 372-2701","(830) 303-3870","16","","","","","","","","true","29.7041","-97.9015","40","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110563","THE BLAKE AT NEW BRAUNFELS, LLC","110563","assisted_living","Assisted Living","COMAL","220 CREEKSIDE CROSSING","NEW BRAUNFELS","TX","78130","(830) 623-2105","","159","","","","","","","","true","29.7263","-98.0757","42.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103926","RIO TERRA ASSISTED LIVING","103926","assisted_living","Assisted Living","COMAL","2294 COMMON ST.","NEW BRAUNFELS","TX","78130","(830) 221-4800","(830) 221-4850","75","","","","","","","","true","29.7324","-98.0976","42.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103402","GRUENE SENIOR LIVING LP","103402","assisted_living","Assisted Living","COMAL","1820 E COMMON ST","NEW BRAUNFELS","TX","78130","(830) 626-2111","(830) 626-2115","84","","","","","","","","true","29.7289","-98.0948","42.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104874","CELESTECARE OF HORSESHOE BAY","104874","assisted_living","Assisted Living","LLANO","26409 TX HWY 71","HORSESHOE BAY","TX","78657","(830) 596-1710","(830) 596-1713","16","","","","","","","","true","30.5196","-98.4034","43","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
