facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"ca-cdss-rcfe:197610548","MK QUALITY CARE ASSISTED LIVING II","197610548","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","18962 KESWICK STREET","RESEDA","CA","91335","(818) 648-0011","","4","MK QUALITY CARE ASSITED LIVING II","HARUTYUNYAN, MARYAM","LICENSED","6/13/2024","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342701028","MKS QUALITY CARE LLC","342701028","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","317 NATOMA ST.","FOLSOM","CA","95630","(916) 831-7972","","15","MKS QUALITY CARE LLC","LEE, KEVIN","LICENSED","6/7/2021","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306005896","MNP ANGEL HOME CARE 1","306005896","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","9511 LANDFALL DRIVE","HUNTINGTON BEACH","CA","92646","(714) 600-1087","","6","MNP-ANGEL HOME CARE LLC","MANALO, SAMUEL","CLOSED","2/23/2021","3/2/2022","22","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:345002859","MOAI","345002859","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","2633 CARDINAL COURT","CARMICHAEL","CA","95608","(916) 844-5250","","5","CRAIG M. FOWLER","FOWLER, CRAIG M.","LICENSED","10/12/2022","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:575001676","MODERN CARE AND LIVING, LLC","575001676","assisted_living","RESIDENTIAL CARE ELDERLY","YOLO","2472 STARLING LANE","WEST SACRAMENTO","CA","95691","(916) 239-8948","","6","MODERN CARE AND LIVING, LLC","SILVESTRE, RAMON","CLOSED","6/16/2005","12/1/2021","21","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:507001908","MODESTO GUEST HOME","507001908","assisted_living","RESIDENTIAL CARE ELDERLY","STANISLAUS","1344 E. ORANGEBURG AVENUE","MODESTO","CA","95355","(209) 571-0116","","31","MOLINTAS, ISABEL A.","GUILLERMINA ZEPEDA","LICENSED","4/8/2003","","27","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:496803853","MOGRACE RESIDENCE","496803853","assisted_living","RESIDENTIAL CARE ELDERLY","SONOMA","6299 COUNTRY CLUB DRIVE","ROHNERT PARK","CA","94928","(707) 843-7884","","8","MONICAH GACEGU","GACEGU, MONICAH","LICENSED","1/3/2020","","21","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:435294340","MOLDAW FAMILY RESIDENCES AT 899 CHARLESTON","435294340","assisted_living","RCFE-CONTINUING CARE RETIREMENT COMMUNITY","SANTA CLARA","899 EAST CHARLESTON ROAD","PALO ALTO","CA","94303","(650) 433-3600","","270","899 CHARLESTON; LIFE CARE SERVICES, LLC","MARK BADDAS","LICENSED","10/22/2009","","26","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331881299","MOLLYE'S ILLUMINATED HOME CARE - A PLACE TO CALL","331881299","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","25437 RED HAWK ROAD","CORONA","CA","92883","(310) 346-4689","","6","MOLLYE'S ILLUMINATED WORLD, LLC","DANIELS, ASHLEY","CLOSED","","5/9/2022","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331880958","MOLLYES ILLUMINATED HOMECARE-A PLACE TO CALL HOME","331880958","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","25437 RED HAWK ROAD","CORONA","CA","92883","(310) 346-4689","","6","SOUND TEACHING LLC","DANIELS, ASHLEY","CLOSED","","11/18/2020","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198601959","MOM & DAD'S HOUSE","198601959","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","4340 CONQUISTA AVE.","LAKEWOOD","CA","90713","(562) 627-0390","","6","BLUE HORIZON HOMES, LLC","IVONNE A. MEADER","LICENSED","7/14/2015","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198602568","MOM & DAD'S HOUSE-COTTAGE","198602568","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","5413 E CONANT ST","LONG BEACH","CA","90808","(949) 381-1792","","6","BLUE HORIZON HOMES LLC","MEADER, IVONNE A","LICENSED","10/10/2017","","11","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:345920306","MOM & POPS LOVING NEST","345920306","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","7800 CLAYPOOL WAY","CITRUS HEIGHTS","CA","95610","(916) 910-9779","","6","MOM & POPS LOVING NEST LLC.","MIHAI, CLAUDIA","PENDING","","","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:567609649","MOM AND DAD HOME CARE","567609649","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","743 SARA DR","OXNARD","CA","93030","(805) 351-9079","","6","AMLEN LLC","ARLENE MARTINEZ","LICENSED","11/19/2018","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197609298","MOM AND DADS RETREAT INC","197609298","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","15214 WYANDOTTE STREET","VAN NUYS","CA","91405","(818) 390-7012","","6","ARMENUI AMY ARZUMANYAN","ARMENUI AMY ARZUMANYAN","LICENSED","9/13/2017","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:19201192","MOM BOARD AND CARE SERVICES, INC.","19201192","assisted_living","RESIDENTIAL CARE ELDERLY","ALAMEDA","2301 90TH AVE","OAKLAND","CA","94603","(510) 866-6660","","6","MOM BOARD AND CARE SERVICES, INC","PAONGO, FALEMEI MAHE","LICENSED","9/6/2024","","15","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374603762","MOM'S HOUSE","374603762","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","8596 ATLAS VIEW DRIVE","SANTEE","CA","92071","(619) 562-5370","","6","MCINTYRE, CARMEN ROSA","MCINTYRE, CARMEN ROSA","LICENSED","12/22/2016","","8","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565801527","MOM'S PLACE 1","565801527","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","4 MANSFIELD LANE","CAMARILLO","CA","93010","(805) 383-9896","","6","WEST COAST SHELTER, INC.","DMITRY BOLOTSKY","CLOSED","11/27/2007","5/23/2024","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565801528","MOM'S PLACE 2","565801528","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","30 LA PATERA CT.","CAMARILLO","CA","93010","(805) 383-6855","","6","WEST COAST SHELTER, INC.","LAILA KULUNGU","CLOSED","11/30/2007","4/25/2024","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565850348","MOM'S PLACE 2","565850348","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","30 LA PATERA CT","CAMARILLO","CA","93010","(818) 274-1809","","6","OMNICARE RESIDENTIAL LLC","YUSUF, IBIRONKE","LICENSED","4/25/2024","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565801529","MOM'S PLACE 3","565801529","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","975 VALLEY VISTA DR.","CAMARILLO","CA","93010","(805) 389-8966","","6","WEST COAST SHELTER, INC.","LINA BOLOTSKY","CLOSED","11/30/2007","12/12/2023","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565850347","MOM'S PLACE 3","565850347","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","975 VALLEY VISTA DRIVE","CAMARILLO","CA","93010","(818) 274-1809","","6","OMNICARE RESIDENTIAL LLC","IBIRONKE, YUSUF","LICENSED","12/12/2023","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565850346","MOM'S PLACE I","565850346","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","4 MANSFIELD LANE","CAMARILLO","CA","93010","(818) 274-1809","","6","OMNICARE RESIDENTIAL LLC","YUSUF, IBIRONKE","LICENSED","5/23/2024","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306005928","MOM'S RETREAT BOARD AND CARE HOME","306005928","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","607 S. PINE DRIVE","FULLERTON","CA","92833","(714) 829-6024","","6","MOM'S RETREAT BOARD AND CARE HOME, LLC","GILROY, DENISE","LICENSED","7/29/2021","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306004379","MOMS AND DADS","306004379","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","6177 NORSTADT WAY","BUENA PARK","CA","90620","(714) 883-3140","","6","ACE JAZER, INC.","ACE JACER EDORA TABLANG","LICENSED","1/19/2012","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:392700225","MONA LIZA","392700225","assisted_living","RESIDENTIAL CARE ELDERLY","SAN JOAQUIN","1552 MIDDLE FIELD AVE","STOCKTON","CA","95204","(209) 910-9904","","6","SALEH, MOTHANNA T","SALEH, MOTHANNA","LICENSED","3/6/2018","","27","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197607612","MONACO CREST GUEST HOME","197607612","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","15225 METROPOL DRIVE","HACIENDA HEIGHTS","CA","91745","(562) 693-9470","","6","MONACO CREST GUEST HOME, LLC","CARINA DEMMAN","LICENSED","11/5/2008","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374603724","MONARCH COTTAGES LA JOLLA","374603724","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","7630 FAY AVENUE","LA JOLLA","CA","92037","(858) 924-8530","","52","MONARCH LA JOLLA LLC, MONARCH SENIOR LIVING LLC","JESTER, RISA","LICENSED","1/22/2018","","8","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:361881020","MONARCH SOCIETY INC","361881020","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","19432 1/2 OUTER HWY 18","APPLE VALLEY","CA","92307","(760) 680-7587","","6","MONARCH SOCIETY, INC.","THOMAS-ACA-AC, STEPHANIE","CLOSED","","10/5/2020","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610251","MONDELL PINE MANOR I","197610251","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","39046 MONDELL PINE AVE","PALMDALE","CA","93551","(805) 468-5068","","6","MONDELL PINE MANOR 1","SOLIS, CANDICE","LICENSED","6/15/2022","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610326","MONDELL PINE MANOR II","197610326","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","39040 MONDELL PINE AVENUE","PALMDALE","CA","93551","(661) 480-5023","","6","MONDELL PINE MANOR II","STEPHANIE DOMINGO","LICENSED","2/7/2023","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:195850178","MONOGRAM VILLA","195850178","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","5536 TYRONE AVE","SHERMAN OAKS","CA","91401","(818) 808-7792","","6","MONOGRAM VILLA INC","KRBASHYAN, AZNIV ANGELA","LICENSED","10/15/2021","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:435294175","MONROE RESIDENTIAL CARE HOME","435294175","assisted_living","RESIDENTIAL CARE ELDERLY","SANTA CLARA","673 N. MONROE STREET","SAN JOSE","CA","95128","(408) 243-1135","","6","ROJAS JR., VICENTE P.","ROJAS JR, VICENTE P.","CLOSED","3/1/2006","7/1/2023","26","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:306006142","MONROY HOME CARE ASSISTANCE","306006142","assisted_living","RESIDENTIAL CARE ELDERLY","ORANGE","24322 FORDVIEW STREET","LAKE FOREST","CA","92630","(714) 353-6133","","6","MONROY HOME CARE ASSISTANCE, INC.","DURAN, WENDY K.","LICENSED","8/23/2022","","22","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:336424970","MONTAGE MANOR","336424970","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","69-920 MATISSE RD","CATHEDRAL CITY","CA","92234","(760) 699-5090","","6","GOLDEN AUTUMN","CYNDY ZAECH","LICENSED","9/20/2010","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198320609","MONTAOK TWO LLC","198320609","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","1809 1/2 255TH STREET","LOMITA","CA","90717","(310) 406-6193","","6","MONTOAK TWO LLC","ANWAR, BAAZ","PENDING","","","11","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:360909015","MONTCLAIR GUEST HOME I","360909015","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","4515 ORCHARD STREET","MONTCLAIR","CA","91763","(909) 624-5575","","24","MONTCLAIR GUEST HOME, INC.","DINA MOPERA","CLOSED","2/27/1989","9/13/2021","56","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:361800147","MONTCLAIR ROYALE SENIOR LIVING","361800147","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","9685 MONTE VISTA AVE","MONTCLAIR","CA","91763","(909) 621-3545","","236","MONTCLAIR ROYALE SENIOR LIVING","SANTOS, ANNAMARIE","LICENSED","10/16/2017","","56","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:312700003","MONTCLAIR VILLA INC","312700003","assisted_living","RESIDENTIAL CARE ELDERLY","PLACER","5602 MONTCLAIR CIR","ROCKLIN","CA","95677","(916) 415-1274","","6","MONTCLAIR VILLA, INC.","STEFAN, RADU BOGDAN","LICENSED","6/10/2017","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:496803884","MONTE VERDE REST HOME","496803884","assisted_living","RESIDENTIAL CARE ELDERLY","SONOMA","5570 MONTE VERDE DR","SANTA ROSA","CA","95409","(707) 775-9327","","6","LATIMER, CAROLINE","LATIMER, CAROLINE","CLOSED","3/6/2020","7/28/2021","21","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:191222411","MONTE VISTA GROVE HOMES","191222411","assisted_living","RCFE-CONTINUING CARE RETIREMENT COMMUNITY","LOS ANGELES","2889 SAN PASQUAL STREET","PASADENA","CA","91107","(626) 796-6135","","66","MONTE VISTA GROVE HOMES","DEBORAH A HERBERT","LICENSED","12/2/1992","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374604144","MONTE VISTA MANOR","374604144","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","2331 MONTE VISTA DR","VISTA","CA","92084","(760) 536-3114","","6","ILICH, VESNA","ILICH, VESNA","LICENSED","4/5/2019","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374603589","MONTE VISTA VILLAGE","374603589","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","2211 MASSACHUSETTS AVENUE","LEMON GROVE","CA","91945","(619) 465-1331","","219","JOHN B GOODMAN ENT INC, GP OF MONTE VISTA LODGE LP","SUSAN BERWIN","CLOSED","1/17/2018","1/19/2023","8","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:374604441","MONTE VISTA VILLAGE SENIOR LIVING","374604441","assisted_living","RESIDENTIAL CARE ELDERLY","SAN DIEGO","2211 MASSACHUSETTS AVENUE","LEMON GROVE","CA","91945","(619) 465-1331","","219","PACIFICA MONTE VISTA LLC; MONTE VISTA MGR LLC","ADRIAN GUILLEN","LICENSED","1/19/2023","","8","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:435200308","MONTE-FARLEY MANOR GUEST HOME","435200308","assisted_living","RESIDENTIAL CARE ELDERLY","SANTA CLARA","579 FARLEY STREET","MT. VIEW","CA","94043","(650) 967-1758","","6","CARDONA, ELVIRA B. & RODOLFO L.","CARDONA, ELVIRA B.","CLOSED","12/18/1996","8/21/2024","26","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197608908","MONTECEDRO","197608908","assisted_living","RCFE-CONTINUING CARE RETIREMENT COMMUNITY","LOS ANGELES","2212 EL MOLINO","ALTADENA","CA","91001","(626) 788-4900","","300","MONTECEDRO, INC.","DAVID WEIDERT","CLOSED","12/16/2015","7/31/2023","31","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610430","MONTECEDRO","197610430","assisted_living","RCFE-CONTINUING CARE RETIREMENT COMMUNITY","LOS ANGELES","2212 EL MOLINO AVE","ALTADENA","CA","91001","(626) 788-4900","","300","EPISCOPAL COMMUNITIES & SERVICES FOR SENIORS","WEIDERT, DAVID","LICENSED","7/31/2023","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:425801830","MONTECITO CARE & MORE","425801830","assisted_living","RESIDENTIAL CARE ELDERLY","SANTA BARBARA","717 SANTECITO DRIVE","SANTA BARBARA","CA","93108","(805) 565-8519","","6","MONTECITO CARE & MORE, INC.","MALGORZATA LASZUK","CLOSED","4/18/2013","7/17/2020","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:445202356","MONTECITO MANOR","445202356","assisted_living","RESIDENTIAL CARE ELDERLY","SANTA CRUZ","311 MONTECITO AVE.","WATSONVILLE","CA","95076","(831) 724-3055","","85","S. SCAGLIOTTI, INC. DBA MONTECITO MANOR","JOLENE SICLEY","LICENSED","1/31/2013","","26","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:79200888","MONTECITO OAKMONT SENIOR LIVING","79200888","assisted_living","RESIDENTIAL CARE ELDERLY","CONTRA COSTA","4756 CLAYTON ROAD","CONCORD","CA","94521","(925) 692-5838","","230","OAKMONT OF MONTECITO, OPCO LLC; OMG II, INC.","ELAINE WONG","CLOSED","11/20/2019","4/4/2022","15","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
